ID-AccessD,SpCode,Storage,SampleCode,Positiononpinfromtop,Caste,Measurer,Method,HeadWidth,HeadLength,ClypeusLength,MandibleLength,InterocularDistance,EyeWidth,EyeLength,HindFemur,HindTibia,Spinosity,Sculpturing,Polymorphism,Invasive,AlitrunkSpines,PetiolarSpines
115,CAMP 017,dry,HP0114,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.48,1.63,0.48,0.61,1.2,0.24,0.35,1.25,1.28,0,1.5,2,2,0,0
116,CAMP 017,dry,HP0114,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.71,2,0.85,0.75,1.45,0.26,0.38,1.25,1.32,0,1.5,2,2,0,0
117,CAMP 017,dry,HP0114,6,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.07,1.31,0.48,0.46,0.8,0.24,0.32,1.47,1.38,0,1.5,2,2,0,0
118,CAMP 017,dry,HP0114,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.11,1.35,0.46,0.53,0.96,0.24,0.32,1.17,1.27,0,1.5,2,2,0,0
119,CAMP 017,dry,HP0114,5,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.83,1.17,0.33,0.43,0.6,0.24,0.29,1.45,1.47,0,1.5,2,2,0,0
120,CAMP 018,dry,HP0130,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.98,1.9,0.73,0.87,1.2,0.38,0.51,2.45,2.5,0,1.5,2,2,0,0
121,CAMP 018,dry,HP0130,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.98,1.67,0.44,0.56,0.56,0.33,0.42,2.47,2.67,0,1.5,2,2,0,0
122,CAMP 018,dry,HP0130,2,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.06,1.67,0.44,0.57,0.61,0.35,0.42,2.56,2.73,0,1.5,2,2,0,0
123,CAMP 019,dry,HP0213,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.32,1.45,0.49,0.3,0.57,0.24,0.1,1.11,0.45,0,1,2,2,0,0
125,CAMP 019,dry,HP0213,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.22,1.32,0.46,0.48,1.42,0.2,0.13,1.07,0.56,0,1,2,2,0,0
124,CAMP 019,dry,HP0199,1,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.73,0.89,0.24,0.31,0.45,0.19,0.24,1.33,1.27,0,1.5,2,2,0,0
126,CAMP 019,dry,HP0213,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.77,0.95,0.24,0.35,0.5,0.2,0.26,1.35,1.33,0,1.5,2,2,0,0
127,CAMP 019,dry,HP0213,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.75,0.95,0.24,0.33,0.49,0.19,0.25,1.4,1.33,0,1.5,2,2,0,0
129,CAMP 020,dry,HP0203,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.57,1.57,0.45,0.65,1.17,0.24,0.3,1.45,1.57,0,1.5,2,2,0,0
128,CAMP 020,dry,HP0203,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.88,0.93,0.24,0.4,0.54,0.18,0.24,,,0,1,2,2,0,0
130,CAMP 020,dry,HP0203,,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.87,0.88,0.23,0.38,0.63,0.19,0.23,1.4,1.38,0,1,2,2,0,0
131,CAMP 020,dry,HP0203,,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.83,0.94,0.21,0.39,0.54,0.19,0.21,1.37,1.38,0,1,2,2,0,0
132,CAMP 021,dry,HP0177,3,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.11,0.83,0.24,0.44,0.83,0.21,0.27,1.06,1.06,0,1.5,2,2,0,0
133,CAMP 021,dry,HP0177,4,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.3,1.04,0.27,0.52,0.95,0.26,0.32,1.18,1.11,0,1.5,2,2,0,0
135,CAMP 022,dry,HP0231,1,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.45,1.5,0.43,0.56,1.08,0.27,0.36,1.2,1.25,0,1.5,2,2,0,0
134,CAMP 022,dry,HP0616,2,major,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",1.43,1.48,0.43,0.54,1.03,0.26,0.36,1.25,1.25,0,1.5,2,2,0,0
136,CAMP 022,dry,HP0231,,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.92,0.95,0.24,0.37,0.62,0.23,0.29,1.15,1.08,0,1,2,2,0,0
137,CAMP 022,dry,HP0231,,minor,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.95,0.95,0.26,0.37,0.67,0.24,0.29,1.17,1.11,0,1,2,2,0,0
139,CARD 001,dry,HP0039,4,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.38,0.39,0.1,0.19,0.32,,0.08,0.29,0.23,2,1,1,1,2,0
140,CARD 001,dry,HP0039,2,worker,Nichola Plowman,"Olympus SZX7 stereomicroscope with magnification 18x to 126x, fitted with an ocular graticule",0.37,0.39,0.07,0.18,0.32,0.06,0.08,0.26,0.25,2,1,1,1,2,0
